date,location_id,temperature,humidity,wind_speed,rainfall
2024-03-01,7,14.1,69,19.5,0.0
2024-03-01,8,11.8,43,15.7,0.0
2024-03-01,9,9.1,74,17.2,0.0
2024-03-01,10,25.5,52,10.7,0.0
2024-03-02,1,21.3,45,8.3,0.0
2024-03-02,2,17.7,62,11.6,0.0
2024-03-02,3,19.4,81,15.4,13.0
2024-03-02,4,12.4,44,10.3,0.0
2024-03-02,5,30.2,75,17.3,0.0
2024-03-02,6,18.6,52,10.3,0.0
2024-03-02,7,18.5,71,23.6,0.0
2024-03-02,8,21.6,41,11.0,0.0
2024-03-02,9,20.4,70,23.9,0.0
2024-03-02,10,19.1,51,17.7,0.0
2024-03-03,1,14.0,55,20.4,0.0
2024-03-03,2,20.4,69,23.2,0.0
2024-03-03,3,27.4,77,22.0,0.0
2024-03-03,4,24.7,43,16.5,0.0
2024-03-03,5,26.0,87,8.5,0.0
2024-03-03,6,15.4,66,8.9,0.0
2024-03-03,7,13.1,63,17.4,19.6
2024-03-03,8,17.4,74,5.4,0.0
2024-03-03,9,18.3,60,12.2,0.0
2024-03-03,10,23.5,74,4.2,0.0
2024-03-04,1,9.5,65,9.9,0.0
2024-03-04,2,25.6,78,24.8,0.0
2024-03-04,3,17.2,51,17.3,0.0
2024-03-04,4,15.9,87,20.1,0.0
2024-03-04,5,12.9,70,20.3,0.0
2024-03-04,6,9.7,78,22.5,0.0
2024-03-04,7,22.1,75,6.1,0.0
2024-03-04,8,18.4,81,23.9,0.0
2024-03-04,9,11.6,66,11.1,0.0
2024-03-04,10,11.5,74,17.9,0.0
2024-03-05,1,16.3,44,14.9,0.0
2024-03-05,2,26.3,62,6.7,0.0
2024-03-05,3,16.7,40,10.8,0.0
2024-03-05,4,10.5,83,18.6,6.1
2024-03-05,5,16.8,48,6.4,0.0
2024-03-05,6,16.6,44,17.4,11.1
2024-03-05,7,4.5,74,22.5,0.0
2024-03-05,8,17.7,51,12.7,0.0
2024-03-05,9,16.8,41,9.0,0.0
2024-03-05,10,21.5,79,14.1,0.0
2024-03-06,1,27.2,85,3.3,0.0
2024-03-06,2,23.6,79,20.4,0.0
2024-03-06,3,16.7,47,16.0,0.0
2024-03-06,4,12.5,53,9.2,0.0
2024-03-06,5,30.9,81,6.4,0.0
2024-03-06,6,18.3,46,3.5,0.0
2024-03-06,7,18.1,81,9.2,0.0
2024-03-06,8,17.9,52,11.4,0.0
2024-03-06,9,19.0,51,22.5,0.0
2024-03-06,10,17.3,84,23.5,0.0
2024-03-07,1,15.1,78,21.4,5.9
2024-03-07,2,15.3,56,13.6,11.5
2024-03-07,3,17.8,79,12.6,9.4
2024-03-07,4,15.3,67,16.6,0.0
2024-03-07,5,14.4,65,10.6,0.0
2024-03-07,6,18.5,51,18.2,0.0
2024-03-07,7,16.7,41,2.3,0.0
2024-03-07,8,25.5,68,19.9,0.0
2024-03-07,9,4.7,66,22.5,0.0
2024-03-07,10,23.5,62,18.8,0.0
2024-03-08,1,24.2,85,8.6,0.0
2024-03-08,2,7.6,45,18.4,0.0
2024-03-08,3,16.3,83,10.5,0.0
2024-03-08,4,16.1,44,3.1,0.0
2024-03-08,5,11.0,45,2.1,0.0
2024-03-08,6,14.1,89,20.8,6.5
2024-03-08,7,12.4,45,20.2,9.5
2024-03-08,8,26.8,71,5.8,0.0
2024-03-08,9,22.7,50,12.9,11.9
2024-03-08,10,24.4,68,7.0,0.0
2024-03-09,1,21.6,56,24.7,0.0
2024-03-09,2,12.4,41,5.0,0.0
2024-03-09,3,15.4,71,3.8,19.4
2024-03-09,4,20.4,63,9.6,0.0
2024-03-09,5,11.9,85,9.3,13.8
2024-03-09,6,21.6,86,24.2,0.0
2024-03-09,7,16.8,57,19.8,16.6
2024-03-09,8,16.1,67,9.4,0.0
2024-03-09,9,21.6,78,13.4,9.9
2024-03-09,10,20.2,63,11.8,0.0
2024-03-10,1,16.2,85,7.4,0.0
2024-03-10,2,23.8,45,17.6,0.0
2024-03-10,3,12.6,81,9.1,11.4
2024-03-10,4,21.1,42,18.0,0.0
2024-03-10,5,21.0,73,24.4,19.5
2024-03-10,6,16.5,62,15.5,0.0
2024-03-10,7,19.6,62,22.7,11.4
2024-03-10,8,11.7,46,18.1,0.0
2024-03-10,9,22.6,81,7.3,0.0
2024-03-10,10,17.1,70,22.9,0.0
2024-03-11,1,15.4,53,10.9,0.0
2024-03-11,2,23.2,79,19.8,15.6
2024-03-11,3,14.5,40,19.9,0.0
2024-03-11,4,11.0,82,21.3,0.0
2024-03-11,5,10.2,59,21.4,0.0
2024-03-11,6,21.0,50,8.3,17.5
2024-03-11,7,11.6,64,17.8,0.0
2024-03-11,8,26.8,48,16.5,14.3
2024-03-11,9,7.6,85,5.4,8.1
2024-03-11,10,26.5,58,3.3,0.0
2024-03-12,1,19.1,82,17.2,0.0
2024-03-12,2,17.5,81,20.2,11.9
2024-03-12,3,15.3,42,14.6,0.0
2024-03-12,4,20.0,45,19.5,0.0
2024-03-12,5,17.8,83,14.9,8.0
2024-03-12,6,23.5,82,21.5,0.0
2024-03-12,7,18.6,63,12.6,19.1
2024-03-12,8,18.8,70,14.6,0.0
2024-03-12,9,16.2,52,22.1,12.1
2024-03-12,10,17.7,85,15.8,0.0
2024-03-13,1,19.5,84,20.5,0.0
2024-03-13,2,9.4,69,14.8,0.0
2024-03-13,3,11.3,68,11.5,19.6
2024-03-13,4,21.7,54,6.4,0.0
2024-03-13,5,18.9,85,4.7,0.0
2024-03-13,6,17.1,52,6.3,0.0
2024-03-13,7,18.1,47,11.0,12.3
2024-03-13,8,19.7,78,24.8,0.0
2024-03-13,9,15.3,52,2.3,0.0
2024-03-13,10,14.1,80,7.2,0.0
2024-03-14,1,19.0,86,11.4,14.4
2024-03-14,2,13.1,70,6.1,0.0
2024-03-14,3,20.0,41,18.5,11.9
2024-03-14,4,9.5,73,14.9,0.0
2024-03-14,5,23.1,78,11.0,6.6
2024-03-14,6,20.4,74,13.0,0.0
2024-03-14,7,19.3,49,13.2,0.0
2024-03-14,8,22.9,60,3.9,0.0
2024-03-14,9,26.3,47,22.1,0.0
2024-03-14,10,23.1,51,17.4,0.0
2024-03-15,1,8.8,69,3.3,11.3
2024-03-15,2,11.6,86,20.8,0.0
2024-03-15,3,14.9,87,9.6,0.0
2024-03-15,4,18.1,86,15.3,0.0
2024-03-15,5,20.6,43,11.0,0.0
2024-03-15,6,14.4,66,8.9,0.0
2024-03-15,7,18.9,69,6.8,12.3
2024-03-15,8,14.2,50,6.0,0.0
2024-03-15,9,14.9,50,8.7,0.0
2024-03-15,10,11.0,84,21.7,0.0
2024-03-16,1,13.4,61,2.6,0.0
2024-03-16,2,11.2,61,7.3,0.0
2024-03-16,3,13.1,81,24.5,0.0
2024-03-16,4,23.3,53,20.9,0.0
2024-03-16,5,13.3,53,10.7,0.0
2024-03-16,6,31.2,70,19.0,0.0
2024-03-16,7,20.5,80,17.3,0.0
2024-03-16,8,18.9,87,3.1,11.4
2024-03-16,9,13.7,65,8.9,0.0
2024-03-16,10,21.5,66,9.0,0.0
2024-03-17,1,15.1,75,18.1,0.0
2024-03-17,2,18.6,70,20.2,0.0
2024-03-17,3,30.8,59,14.8,0.0
2024-03-17,4,17.5,75,20.4,0.0
2024-03-17,5,23.7,54,8.7,0.0
2024-03-17,6,14.5,79,21.1,0.0
2024-03-17,7,17.8,77,20.0,0.0
2024-03-17,8,26.9,87,22.6,0.0
2024-03-17,9,14.9,83,18.0,0.0
2024-03-17,10,27.1,41,17.6,0.0
2024-03-18,1,21.5,80,18.8,0.0
2024-03-18,2,15.2,75,11.0,0.0
2024-03-18,3,21.2,62,23.6,0.0
2024-03-18,4,22.9,55,15.8,0.0
2024-03-18,5,21.1,72,9.2,8.9
2024-03-18,6,10.1,70,15.6,0.0
2024-03-18,7,14.4,75,15.5,0.0
2024-03-18,8,16.8,82,24.3,0.0
2024-03-18,9,17.6,83,17.1,0.0
2024-03-18,10,21.1,52,23.5,15.5
2024-03-19,1,18.9,87,12.7,5.9
2024-03-19,2,11.3,76,14.3,0.0
2024-03-19,3,19.9,73,21.5,0.0
2024-03-19,4,21.1,65,9.1,8.7
2024-03-19,5,20.8,42,24.6,0.0
2024-03-19,6,23.4,86,9.4,14.1
2024-03-19,7,22.2,76,25.0,8.8
2024-03-19,8,20.3,51,4.0,0.0
2024-03-19,9,17.6,73,13.3,0.0
2024-03-19,10,9.7,74,11.7,0.0
2024-03-20,1,20.1,74,6.7,0.0
2024-03-20,2,19.0,69,3.7,0.0
2024-03-20,3,19.4,59,12.8,12.9
2024-03-20,4,11.6,58,4.5,0.0
2024-03-20,5,12.6,66,6.6,0.0
2024-03-20,6,23.3,73,9.9,0.0
2024-03-20,7,17.8,88,15.5,0.0
2024-03-20,8,21.4,45,19.2,0.0
2024-03-20,9,18.1,57,15.5,0.0
2024-03-20,10,18.1,86,19.9,0.0
2024-03-21,1,22.7,84,17.3,0.0
2024-03-21,2,15.4,48,24.2,0.0
2024-03-21,3,18.5,67,12.3,0.0
2024-03-21,4,15.7,50,6.2,0.0
2024-03-21,5,15.8,69,13.5,0.0
2024-03-21,6,16.5,76,17.7,16.1
2024-03-21,7,19.1,41,14.8,0.0
2024-03-21,8,15.6,72,4.3,0.0
2024-03-21,9,24.3,45,7.1,0.0
2024-03-21,10,13.5,80,19.3,0.0
2024-03-22,1,17.1,49,13.5,0.0
2024-03-22,2,15.8,79,23.3,0.0
2024-03-22,3,25.2,75,20.8,0.0
2024-03-22,4,19.0,85,16.3,0.0
2024-03-22,5,23.2,72,14.5,5.8
2024-03-22,6,10.6,43,24.5,0.0
2024-03-22,7,19.3,57,16.7,0.0
2024-03-22,8,22.4,46,22.8,0.0
2024-03-22,9,18.4,65,15.4,0.0
2024-03-22,10,23.3,43,6.7,12.2
2024-03-23,1,15.4,42,19.8,0.0
2024-03-23,2,25.0,72,8.3,0.0
2024-03-23,3,29.5,47,13.1,0.0
2024-03-23,4,16.2,86,15.0,8.9
2024-03-23,5,15.8,62,17.9,0.0
2024-03-23,6,25.3,89,16.9,0.0
2024-03-23,7,25.9,53,13.6,0.0
2024-03-23,8,15.4,87,16.2,0.0
2024-03-23,9,15.9,73,2.8,5.2
2024-03-23,10,16.6,75,22.6,14.5
2024-03-24,1,11.3,88,17.1,0.0
2024-03-24,2,13.4,53,14.8,0.0
2024-03-24,3,13.0,85,21.3,0.0
2024-03-24,4,14.2,62,16.5,0.0
2024-03-24,5,17.8,58,14.6,0.0
2024-03-24,6,19.2,58,12.4,9.8
2024-03-24,7,25.8,75,11.8,0.0
2024-03-24,8,13.0,46,23.8,0.0
2024-03-24,9,22.9,79,23.9,0.0
2024-03-24,10,16.9,83,21.9,0.0
2024-03-25,1,17.8,48,15.3,0.0
2024-03-25,2,21.4,74,23.1,0.0
2024-03-25,3,12.4,44,3.3,9.8
2024-03-25,4,19.9,59,19.0,0.0
2024-03-25,5,18.8,68,24.9,0.0
2024-03-25,6,20.5,44,13.9,0.0
2024-03-25,7,19.4,65,11.5,16.8
2024-03-25,8,30.3,81,9.3,0.0
2024-03-25,9,14.8,78,18.2,17.2
2024-03-25,10,15.3,45,22.6,0.0
2024-03-26,1,14.9,55,7.0,0.0
2024-03-26,2,15.2,71,7.9,0.0
2024-03-26,3,14.8,54,25.0,0.0
2024-03-26,4,23.9,48,5.3,0.0
2024-03-26,5,25.1,84,5.2,17.4
2024-03-26,6,15.1,61,20.0,0.0
2024-03-26,7,13.8,83,9.8,7.2
2024-03-26,8,20.4,71,6.9,9.3
2024-03-26,9,15.2,43,5.5,0.0
2024-03-26,10,21.2,52,12.1,0.0
2024-03-27,1,19.0,68,13.9,0.0
2024-03-27,2,10.4,71,13.1,0.0
2024-03-27,3,25.7,43,14.4,0.0
2024-03-27,4,27.0,62,14.5,0.0
2024-03-27,5,14.9,43,5.3,0.0
2024-03-27,6,16.1,46,14.9,0.0
2024-03-27,7,19.4,72,19.7,0.0
2024-03-27,8,19.7,72,8.2,0.0
2024-03-27,9,21.3,71,20.0,0.0
2024-03-27,10,28.1,67,21.1,8.6
2024-03-28,1,17.1,81,13.7,6.7
2024-03-28,2,14.0,51,20.1,0.0
2024-03-28,3,11.1,58,6.3,0.0
2024-03-28,4,14.3,44,3.5,0.0
2024-03-28,5,17.8,69,23.9,0.0
2024-03-28,6,27.0,87,14.0,0.0
2024-03-28,7,15.4,54,6.0,0.0
2024-03-28,8,19.1,64,6.2,0.0
2024-03-28,9,17.9,46,13.9,0.0
2024-03-28,10,23.9,90,18.7,0.0
2024-03-29,1,30.6,76,20.3,0.0
2024-03-29,2,15.3,47,19.2,5.5
2024-03-29,3,15.6,55,10.5,0.0
2024-03-29,4,23.2,63,16.9,0.0
2024-03-29,5,21.4,63,4.8,0.0
2024-03-29,6,27.2,72,13.8,0.0
2024-03-29,7,20.9,60,11.2,0.0
2024-03-29,8,16.2,66,12.1,0.0
2024-03-29,9,21.0,58,3.1,0.0
2024-03-29,10,23.5,53,5.6,0.0
2024-03-30,1,22.1,53,7.7,0.0
2024-03-30,2,20.5,74,4.4,0.0
2024-03-30,3,23.3,57,16.9,0.0
2024-03-30,4,23.8,84,12.0,0.0
2024-03-30,5,24.9,52,3.4,0.0
2024-03-30,6,21.2,75,19.8,0.0
2024-03-30,7,17.2,77,6.3,0.0
2024-03-30,8,18.7,80,7.3,0.0
2024-03-30,9,24.0,53,8.8,0.0
2024-03-30,10,13.9,64,11.1,0.0
2024-03-31,1,19.8,64,12.7,0.0
2024-03-31,2,16.0,43,17.0,0.0
2024-03-31,3,18.1,87,3.6,0.0
2024-03-31,4,24.4,73,21.8,0.0
2024-03-31,5,19.0,72,2.3,0.0
2024-03-31,6,18.2,50,12.3,0.0
2024-03-31,7,11.2,84,22.8,0.0
2024-03-31,8,21.7,72,20.2,0.0
2024-03-31,9,21.2,55,8.8,10.3
2024-03-31,10,28.8,53,5.5,0.0
2024-04-01,1,16.5,74,7.9,0.0
2024-04-01,2,19.1,42,15.9,0.0
2024-04-01,3,19.2,83,20.3,15.0
2024-04-01,4,25.9,46,6.5,15.6
2024-04-01,5,17.5,75,9.0,0.0
2024-04-01,6,19.4,61,23.1,0.0
2024-04-01,7,21.0,74,9.6,0.0
2024-04-01,8,18.9,89,11.0,0.0
2024-04-01,9,15.8,48,20.4,0.0
2024-04-01,10,19.0,49,13.3,0.0
2024-04-02,1,23.4,47,13.7,0.0
2024-04-02,2,12.9,74,13.3,0.0
2024-04-02,3,18.7,77,23.5,0.0
2024-04-02,4,14.5,48,15.3,0.0
2024-04-02,5,24.0,67,23.7,0.0
2024-04-02,6,10.4,50,23.3,0.0
2024-04-02,7,15.2,82,18.3,0.0
2024-04-02,8,19.9,56,5.8,0.0
2024-04-02,9,25.8,89,19.8,0.0
2024-04-02,10,17.7,54,15.7,0.0
2024-04-03,1,15.2,72,15.1,0.0
2024-04-03,2,27.4,52,17.7,10.0
2024-04-03,3,10.8,58,2.3,7.1
2024-04-03,4,7.0,40,16.1,0.0
2024-04-03,5,20.2,41,10.7,0.0
2024-04-03,6,15.5,83,14.8,0.0
2024-04-03,7,12.9,63,5.2,0.0
2024-04-03,8,21.5,40,12.5,0.0
2024-04-03,9,19.2,44,8.5,0.0
2024-04-03,10,15.2,74,6.2,0.0
2024-04-04,1,11.6,82,16.8,0.0
2024-04-04,2,22.4,79,10.1,0.0
2024-04-04,3,21.3,89,11.2,0.0
2024-04-04,4,17.5,62,9.4,0.0
2024-04-04,5,27.2,87,14.3,0.0
2024-04-04,6,12.6,54,22.5,13.1
2024-04-04,7,10.4,72,18.7,0.0
2024-04-04,8,14.5,62,4.4,0.0
2024-04-04,9,17.8,81,8.2,0.0
2024-04-04,10,19.2,85,5.9,0.0
2024-04-05,1,16.8,52,8.2,6.9
2024-04-05,2,19.8,61,10.4,0.0
2024-04-05,3,11.7,86,8.3,0.0
2024-04-05,4,25.2,70,24.7,0.0
2024-04-05,5,17.6,50,22.2,12.5
2024-04-05,6,23.6,43,8.2,0.0
2024-04-05,7,19.7,41,5.2,0.0
2024-04-05,8,20.3,62,19.1,0.0
2024-04-05,9,20.8,66,19.2,0.0
2024-04-05,10,20.2,52,9.0,0.0
2024-04-06,1,21.2,80,4.2,0.0
2024-04-06,2,24.6,73,19.1,0.0
2024-04-06,3,19.0,59,18.4,0.0
2024-04-06,4,21.5,68,10.2,7.2
2024-04-06,5,17.6,72,12.4,0.0
2024-04-06,6,25.2,41,14.4,0.0
2024-04-06,7,14.6,59,7.1,0.0
2024-04-06,8,27.0,76,5.6,0.0
2024-04-06,9,17.8,42,6.4,0.0
2024-04-06,10,10.8,63,11.1,0.0
2024-04-07,1,18.6,52,11.6,0.0
2024-04-07,2,14.6,50,6.9,17.3
2024-04-07,3,22.2,62,11.2,0.0
2024-04-07,4,14.7,51,13.1,0.0
2024-04-07,5,15.8,50,16.6,0.0
2024-04-07,6,8.6,82,22.2,0.0
2024-04-07,7,15.7,74,18.3,0.0
2024-04-07,8,5.9,80,20.7,0.0
2024-04-07,9,10.1,73,7.6,0.0
2024-04-07,10,21.8,61,23.0,0.0
2024-04-08,1,21.9,79,24.2,0.0
2024-04-08,2,20.1,76,11.9,0.0
2024-04-08,3,13.2,83,15.5,0.0
2024-04-08,4,17.8,49,22.8,18.2
2024-04-08,5,18.0,47,16.1,0.0
2024-04-08,6,12.2,74,13.8,14.8
2024-04-08,7,25.5,81,10.8,0.0
2024-04-08,8,22.4,81,7.8,0.0
2024-04-08,9,16.9,73,11.0,16.3
2024-04-08,10,18.1,55,5.5,13.2
2024-04-09,1,19.0,72,12.4,6.1
2024-04-09,2,7.8,50,10.6,0.0
2024-04-09,3,16.8,56,23.1,0.0
2024-04-09,4,14.6,85,14.1,17.4
2024-04-09,5,13.0,86,21.9,0.0
2024-04-09,6,16.6,83,19.6,0.0
2024-04-09,7,27.0,74,24.1,0.0
2024-04-09,8,21.2,54,9.6,0.0
2024-04-09,9,15.1,40,18.7,13.8
2024-04-09,10,20.9,67,4.8,19.7
2024-04-10,1,25.0,53,24.4,0.0
2024-04-10,2,22.6,49,5.9,0.0
2024-04-10,3,18.3,51,15.8,0.0
2024-04-10,4,14.8,64,15.6,0.0
2024-04-10,5,21.5,89,3.9,0.0
2024-04-10,6,20.0,86,23.7,0.0
2024-04-10,7,22.5,75,7.7,0.0
2024-04-10,8,21.2,40,22.9,0.0
2024-04-10,9,23.2,50,24.8,0.0
2024-04-10,10,15.3,85,12.8,0.0
2024-04-11,1,24.6,53,16.4,0.0
2024-04-11,2,19.0,80,4.5,0.0
2024-04-11,3,28.4,78,3.6,0.0
2024-04-11,4,14.6,65,5.1,0.0
2024-04-11,5,26.7,43,14.8,6.2
2024-04-11,6,19.0,87,12.3,0.0
2024-04-11,7,14.7,58,19.6,0.0
2024-04-11,8,15.6,67,8.8,0.0
2024-04-11,9,16.4,68,11.0,0.0
2024-04-11,10,20.1,52,16.0,0.0
2024-04-12,1,20.6,79,8.5,5.2
2024-04-12,2,15.1,66,6.6,0.0
2024-04-12,3,17.9,47,17.8,0.0
2024-04-12,4,28.7,41,11.9,8.7
2024-04-12,5,26.6,41,2.8,0.0
2024-04-12,6,20.2,41,8.4,13.7
2024-04-12,7,18.2,60,2.5,0.0
2024-04-12,8,18.6,75,2.4,19.0
2024-04-12,9,21.1,67,19.4,0.0
2024-04-12,10,12.9,59,24.5,7.8
2024-04-13,1,16.7,64,8.2,7.2
2024-04-13,2,9.7,58,17.0,0.0
2024-04-13,3,20.0,65,6.1,7.8
2024-04-13,4,21.2,89,23.8,0.0
2024-04-13,5,15.6,87,17.5,0.0
2024-04-13,6,25.9,49,8.2,0.0
2024-04-13,7,11.9,62,4.2,0.0
2024-04-13,8,10.7,82,19.1,19.7
2024-04-13,9,19.1,89,7.4,0.0
2024-04-13,10,23.2,73,14.9,0.0
2024-04-14,1,26.4,89,16.2,0.0
2024-04-14,2,15.7,62,20.7,0.0
2024-04-14,3,23.4,47,3.7,0.0
2024-04-14,4,17.8,80,6.5,0.0
2024-04-14,5,17.1,51,10.3,0.0
2024-04-14,6,22.4,57,14.9,0.0
2024-04-14,7,21.3,41,12.0,0.0
2024-04-14,8,10.1,77,7.1,0.0
2024-04-14,9,25.4,52,12.6,0.0
2024-04-14,10,24.9,75,16.0,0.0
2024-04-15,1,14.9,57,15.0,13.5
2024-04-15,2,20.0,76,21.7,0.0
2024-04-15,3,20.5,68,3.8,0.0
2024-04-15,4,19.3,41,2.4,0.0
2024-04-15,5,15.2,40,24.7,0.0
2024-04-15,6,14.6,57,13.6,0.0
2024-04-15,7,17.9,89,5.6,0.0
2024-04-15,8,23.9,67,11.7,15.9
2024-04-15,9,20.7,65,4.9,0.0
2024-04-15,10,16.1,64,12.9,0.0
2024-04-16,1,21.9,59,15.9,9.3
2024-04-16,2,3.8,58,11.6,0.0
2024-04-16,3,23.7,52,14.4,0.0
2024-04-16,4,9.3,81,5.2,0.0
2024-04-16,5,16.2,65,19.2,0.0
2024-04-16,6,12.4,84,21.1,0.0
2024-04-16,7,11.5,64,17.4,0.0
2024-04-16,8,23.8,88,16.9,0.0
2024-04-16,9,15.7,83,11.9,0.0
2024-04-16,10,19.7,88,24.6,0.0
2024-04-17,1,17.8,48,24.6,0.0
2024-04-17,2,20.4,62,8.9,0.0
2024-04-17,3,18.4,45,11.2,0.0
2024-04-17,4,11.6,80,17.8,0.0
2024-04-17,5,23.0,89,8.3,0.0
2024-04-17,6,15.5,61,2.3,8.1
2024-04-17,7,10.2,66,8.9,0.0
2024-04-17,8,15.9,68,20.6,0.0
2024-04-17,9,25.5,61,3.6,0.0
2024-04-17,10,22.3,44,9.8,0.0
2024-04-18,1,16.3,82,20.8,0.0
2024-04-18,2,16.3,42,15.3,0.0
2024-04-18,3,16.4,87,4.4,0.0
2024-04-18,4,28.4,67,22.3,0.0
2024-04-18,5,19.9,78,10.6,0.0
2024-04-18,6,20.2,67,5.9,0.0
2024-04-18,7,23.2,81,6.4,0.0
2024-04-18,8,19.2,41,2.9,0.0
2024-04-18,9,16.7,81,20.8,0.0
2024-04-18,10,17.0,75,5.1,0.0
2024-04-19,1,17.6,82,2.9,0.0
2024-04-19,2,17.8,62,24.6,0.0
2024-04-19,3,21.6,72,10.4,0.0
2024-04-19,4,18.3,58,16.4,0.0
2024-04-19,5,21.7,57,15.3,0.0
2024-04-19,6,17.6,55,9.2,0.0
2024-04-19,7,18.4,79,13.3,12.6
2024-04-19,8,8.0,76,23.3,8.0
2024-04-19,9,22.6,47,16.3,0.0
2024-04-19,10,19.7,56,6.7,0.0
2024-04-20,1,23.0,73,3.9,0.0
2024-04-20,2,3.5,75,22.6,0.0
2024-04-20,3,28.4,72,19.8,0.0
2024-04-20,4,17.3,48,22.9,0.0
2024-04-20,5,23.5,50,2.0,0.0
2024-04-20,6,12.8,64,18.8,16.8
2024-04-20,7,21.1,48,16.2,0.0
2024-04-20,8,12.7,54,20.9,0.0
2024-04-20,9,14.9,82,19.6,0.0
2024-04-20,10,27.6,51,10.3,0.0
2024-04-21,1,17.0,75,12.2,0.0
2024-04-21,2,19.1,76,17.3,0.0
2024-04-21,3,22.4,46,5.0,0.0
2024-04-21,4,20.5,82,24.2,11.0
2024-04-21,5,18.8,46,22.9,0.0
2024-04-21,6,19.8,44,11.6,0.0
2024-04-21,7,30.0,88,3.9,6.1
2024-04-21,8,17.7,58,5.8,0.0
2024-04-21,9,19.0,41,3.8,6.9
2024-04-21,10,23.3,63,20.5,0.0
2024-04-22,1,23.5,68,9.4,0.0
2024-04-22,2,23.9,76,18.2,8.2
2024-04-22,3,21.2,90,8.7,0.0
2024-04-22,4,12.3,54,6.7,0.0
2024-04-22,5,26.2,65,11.5,0.0
2024-04-22,6,12.3,81,20.5,0.0
2024-04-22,7,19.5,64,9.5,17.6
2024-04-22,8,14.2,53,18.3,0.0
2024-04-22,9,17.7,60,13.6,0.0
2024-04-22,10,19.6,56,22.5,0.0
2024-04-23,1,19.6,43,14.8,12.9
2024-04-23,2,20.1,84,15.3,0.0
2024-04-23,3,26.1,84,2.1,0.0
2024-04-23,4,20.3,87,21.3,0.0
2024-04-23,5,16.8,47,16.8,0.0
2024-04-23,6,22.8,77,23.9,0.0
2024-04-23,7,23.9,57,7.4,0.0
2024-04-23,8,11.9,54,10.9,0.0
2024-04-23,9,21.0,53,19.8,0.0
2024-04-23,10,21.5,43,14.3,0.0
2024-04-24,1,16.5,74,16.7,0.0
2024-04-24,2,24.9,73,7.8,0.0
2024-04-24,3,17.2,56,3.9,0.0
2024-04-24,4,18.6,86,19.0,0.0
2024-04-24,5,17.1,72,21.9,0.0
2024-04-24,6,18.1,84,4.7,14.5
2024-04-24,7,12.5,47,15.3,0.0
2024-04-24,8,10.8,84,18.3,0.0
2024-04-24,9,26.0,55,13.4,11.9
2024-04-24,10,13.8,74,8.8,6.5
2024-04-25,1,13.0,79,11.3,0.0
2024-04-25,2,7.2,52,13.2,0.0
2024-04-25,3,14.8,54,8.0,0.0
2024-04-25,4,11.4,41,12.6,0.0
2024-04-25,5,26.2,56,5.7,0.0
2024-04-25,6,23.0,84,24.5,6.0
2024-04-25,7,14.6,65,9.4,0.0
2024-04-25,8,29.3,58,15.7,9.1
2024-04-25,9,22.9,47,8.3,0.0
2024-04-25,10,16.4,78,4.4,0.0
2024-04-26,1,5.5,82,5.9,0.0
2024-04-26,2,29.5,82,16.7,0.0
2024-04-26,3,11.1,73,21.0,0.0
2024-04-26,4,9.8,53,15.6,16.9
2024-04-26,5,23.1,67,15.5,6.6
2024-04-26,6,30.2,50,7.6,0.0
2024-04-26,7,24.9,60,16.3,0.0
2024-04-26,8,20.8,86,5.1,0.0
2024-04-26,9,21.0,83,6.3,0.0
2024-04-26,10,22.3,86,9.9,0.0
2024-04-27,1,21.8,71,4.8,16.6
2024-04-27,2,19.4,42,9.9,0.0
2024-04-27,3,18.5,48,9.9,19.0
2024-04-27,4,17.7,90,22.8,13.3
2024-04-27,5,14.2,66,19.7,0.0
2024-04-27,6,16.6,45,2.3,0.0
2024-04-27,7,9.5,81,4.9,7.2
2024-04-27,8,17.5,69,22.8,13.7
2024-04-27,9,13.1,83,15.4,15.5
2024-04-27,10,12.5,77,21.5,0.0
2024-04-28,1,18.9,75,16.7,0.0
2024-04-28,2,25.0,86,18.9,7.5
2024-04-28,3,22.6,45,10.4,0.0
2024-04-28,4,10.1,47,17.4,19.8
2024-04-28,5,13.1,79,4.4,0.0
2024-04-28,6,22.7,89,12.6,0.0
2024-04-28,7,13.1,74,3.0,0.0
2024-04-28,8,16.9,86,11.8,0.0
2024-04-28,9,20.8,55,7.2,0.0
2024-04-28,10,13.2,43,24.0,0.0
2024-04-29,1,18.5,42,15.0,0.0
2024-04-29,2,11.3,85,9.6,0.0
2024-04-29,3,15.0,43,5.2,0.0
2024-04-29,4,19.6,79,2.2,0.0
2024-04-29,5,10.0,50,23.4,0.0
2024-04-29,6,20.2,71,12.0,13.9
2024-04-29,7,17.9,45,22.8,0.0
2024-04-29,8,20.8,66,18.0,0.0
2024-04-29,9,19.1,43,4.1,0.0
2024-04-29,10,24.8,80,9.2,0.0
2024-04-30,1,18.6,46,15.6,0.0
2024-04-30,2,15.9,69,18.6,0.0
2024-04-30,3,18.6,89,15.8,0.0
2024-04-30,4,20.7,52,16.7,14.3
2024-04-30,5,18.2,59,21.1,0.0
2024-04-30,6,18.2,68,13.7,0.0
2024-04-30,7,14.5,73,10.2,0.0
2024-04-30,8,14.7,85,6.1,0.0
2024-04-30,9,11.0,81,21.5,0.0
2024-04-30,10,26.7,84,11.5,0.0
2024-05-01,1,11.8,80,11.3,0.0
2024-05-01,2,14.5,55,9.7,0.0
2024-05-01,3,14.4,44,18.0,0.0
